t_recv,seq,bytes,t_send,latency_ms
1765645955.522630,377,256,1765645955.501415,21.215
1765645955.527257,378,256,1765645955.506086,21.171
1765645955.530389,379,256,1765645955.509193,21.196
1765645955.533677,380,256,1765645955.512143,21.534
1765645955.536292,381,256,1765645955.514954,21.337
1765645955.537783,382,256,1765645955.516566,21.217
1765645955.540397,383,256,1765645955.518883,21.514
1765645955.540517,384,256,1765645955.519040,21.477
1765645955.548213,385,256,1765645955.527145,21.068
1765645955.548628,386,256,1765645955.527382,21.246
1765645955.555102,387,256,1765645955.533770,21.332
1765645955.555485,388,256,1765645955.534325,21.160
1765645955.557589,389,256,1765645955.536274,21.315
1765645955.561401,390,256,1765645955.540115,21.286
1765645955.571352,391,256,1765645955.549816,21.536
1765645955.573009,392,256,1765645955.551947,21.062
1765645955.573438,393,256,1765645955.552090,21.348
1765645955.573921,394,256,1765645955.552735,21.186
1765645955.583013,395,256,1765645955.561641,21.372
1765645955.583300,396,256,1765645955.562057,21.243
1765645955.595541,397,256,1765645955.574125,21.416
1765645955.601713,398,256,1765645955.580338,21.375
1765645955.602225,399,256,1765645955.580944,21.282
1765645955.610514,400,256,1765645955.588317,22.197
1765645955.610594,401,256,1765645955.588520,22.074
1765645955.610623,402,256,1765645955.589122,21.500
1765645955.620448,403,256,1765645955.599165,21.283
1765645955.623087,404,256,1765645955.601935,21.152
1765645955.624591,405,256,1765645955.603431,21.161
1765645955.625062,406,256,1765645955.603581,21.481
1765645955.637975,407,256,1765645955.616753,21.221
1765645955.638790,408,256,1765645955.617610,21.179
1765645955.640316,409,256,1765645955.619215,21.101
1765645955.640740,410,256,1765645955.619390,21.350
1765645955.645714,411,256,1765645955.622954,22.760
1765645955.646472,412,256,1765645955.625223,21.249
1765645955.647274,413,256,1765645955.626205,21.069
1765645955.649546,414,256,1765645955.628459,21.086
1765645955.650518,415,256,1765645955.629424,21.094
1765645955.658438,416,256,1765645955.637249,21.189
1765645955.659021,417,256,1765645955.637936,21.085
1765645955.664323,418,256,1765645955.643125,21.198
1765645955.666904,419,256,1765645955.645673,21.231
1765645955.667650,420,256,1765645955.646486,21.163
1765645955.669019,421,256,1765645955.647846,21.173
1765645955.669760,422,256,1765645955.648524,21.236
1765645955.674487,423,256,1765645955.652930,21.557
1765645955.679248,424,256,1765645955.658020,21.227
1765645955.683049,425,256,1765645955.661837,21.212
1765645955.686657,426,256,1765645955.665421,21.236
1765645955.688284,427,256,1765645955.667160,21.123
1765645955.695336,428,256,1765645955.674083,21.253
1765645955.695741,429,256,1765645955.674322,21.420
1765645955.696212,430,256,1765645955.675076,21.136
1765645955.700069,431,256,1765645955.678927,21.142
1765645955.703614,432,256,1765645955.682409,21.206
1765645955.708668,433,256,1765645955.687434,21.235
1765645955.712106,434,256,1765645955.690881,21.224
1765645955.716244,435,256,1765645955.695018,21.226
1765645955.716953,436,256,1765645955.695854,21.099
1765645955.717952,437,256,1765645955.696769,21.183
1765645955.718369,438,256,1765645955.696893,21.475
1765645955.720226,439,256,1765645955.699112,21.114
1765645955.721345,440,256,1765645955.700262,21.082
1765645955.722695,441,256,1765645955.701583,21.112
1765645955.729523,442,256,1765645955.708227,21.296
1765645955.729842,443,256,1765645955.708504,21.338
1765645955.733107,444,256,1765645955.711901,21.205
1765645955.738861,445,256,1765645955.717536,21.324
1765645955.740063,446,256,1765645955.718160,21.903
1765645955.740485,447,256,1765645955.719143,21.342
1765645955.748187,448,256,1765645955.726972,21.214
1765645955.753549,449,256,1765645955.732339,21.210
1765645955.754595,450,256,1765645955.733505,21.090
1765645955.755227,451,256,1765645955.734190,21.037
1765645955.762618,452,256,1765645955.741455,21.163
1765645955.764877,453,256,1765645955.743679,21.198
1765645955.765226,454,256,1765645955.743962,21.264
1765645955.766347,455,256,1765645955.745190,21.157
1765645955.768784,456,256,1765645955.747626,21.158
1765645955.772926,457,256,1765645955.751757,21.169
1765645955.773309,458,256,1765645955.751919,21.390
1765645955.773779,459,256,1765645955.752743,21.035
1765645955.774337,460,256,1765645955.753308,21.029
1765645955.785699,461,256,1765645955.764495,21.204
1765645955.788620,462,256,1765645955.767435,21.186
1765645955.792168,463,256,1765645955.770717,21.451
1765645955.796665,464,256,1765645955.775405,21.260
1765645955.799970,465,256,1765645955.778621,21.349
1765645955.802707,466,256,1765645955.781545,21.162
1765645955.804557,467,256,1765645955.783316,21.240
1765645955.810076,468,256,1765645955.787995,22.081
1765645955.812124,469,256,1765645955.791018,21.106
1765645955.818672,470,256,1765645955.797541,21.132
1765645955.821524,471,256,1765645955.800391,21.133
1765645955.827229,472,256,1765645955.805522,21.708
1765645955.827665,473,256,1765645955.806155,21.510
1765645955.828158,474,256,1765645955.806199,21.959
1765645955.828872,475,256,1765645955.807820,21.052
1765645955.829412,476,256,1765645955.808387,21.025
1765645955.830754,477,256,1765645955.809582,21.172
1765645955.831818,478,256,1765645955.810771,21.047
1765645955.834412,479,256,1765645955.813278,21.134
1765645955.845028,480,256,1765645955.822773,22.256
1765645955.845268,481,256,1765645955.824236,21.032
1765645955.853288,482,256,1765645955.832141,21.147
1765645955.856544,483,256,1765645955.835481,21.064
1765645955.858633,484,256,1765645955.837328,21.305
1765645955.863679,485,256,1765645955.842497,21.182
1765645955.870615,486,256,1765645955.849295,21.320
1765645955.875248,487,256,1765645955.854028,21.220
1765645955.875638,488,256,1765645955.854252,21.387
1765645955.884712,489,256,1765645955.862697,22.015
1765645955.885082,490,256,1765645955.862964,22.117
1765645955.885551,491,256,1765645955.863363,22.188
1765645955.888251,492,256,1765645955.867163,21.088
1765645955.906887,493,256,1765645955.885599,21.287
1765645955.909581,494,256,1765645955.888185,21.396
1765645955.909735,495,256,1765645955.888483,21.252
1765645955.914253,496,256,1765645955.893008,21.245
1765645955.918308,497,256,1765645955.897113,21.194
1765645955.918731,498,256,1765645955.897524,21.207
1765645955.925225,499,256,1765645955.904011,21.214
1765645955.926205,500,256,1765645955.905095,21.110
1765645955.927096,501,256,1765645955.906004,21.092
1765645955.928519,502,256,1765645955.907476,21.043
1765645955.934650,503,256,1765645955.913217,21.433
1765645955.936370,504,256,1765645955.915180,21.190
1765645955.937775,505,256,1765645955.916724,21.051
1765645955.938870,506,256,1765645955.917846,21.024
1765645955.946133,507,256,1765645955.924889,21.244
1765645955.947616,508,256,1765645955.926580,21.036
1765645955.948100,509,256,1765645955.926767,21.333
1765645955.949929,510,256,1765645955.928832,21.096
1765645955.951341,511,256,1765645955.930202,21.140
1765645955.953236,512,256,1765645955.932137,21.099
1765645955.955878,513,256,1765645955.934456,21.422
1765645955.963156,514,256,1765645955.941848,21.308
1765645955.969484,515,256,1765645955.948180,21.304
1765645955.977241,516,256,1765645955.955790,21.451
1765645955.980632,517,256,1765645955.959424,21.208
1765645955.981560,518,256,1765645955.960457,21.103
1765645955.984501,519,256,1765645955.963386,21.115
1765645955.984871,520,256,1765645955.963810,21.062
1765645955.987740,521,256,1765645955.966549,21.191
1765645955.992832,522,256,1765645955.971724,21.108
1765645955.994615,523,256,1765645955.973444,21.171
1765645955.999831,524,256,1765645955.978491,21.340
1765645956.000060,525,256,1765645955.978956,21.103
1765645956.002065,526,256,1765645955.980859,21.207
1765645956.004542,527,256,1765645955.983228,21.314
1765645956.014094,528,256,1765645955.992637,21.458
1765645956.017181,529,256,1765645955.995998,21.183
1765645956.019807,530,256,1765645955.998603,21.204
1765645956.020237,531,256,1765645955.999223,21.014
1765645956.021758,532,256,1765645956.000507,21.250
1765645956.026470,533,256,1765645956.005330,21.141
1765645956.030365,534,256,1765645956.009223,21.143
1765645956.031678,535,256,1765645956.010550,21.127
1765645956.036542,536,256,1765645956.015137,21.405
1765645956.039727,537,256,1765645956.018485,21.242
1765645956.040239,538,256,1765645956.018648,21.591
1765645956.042259,539,256,1765645956.020941,21.318
1765645956.042614,540,256,1765645956.021056,21.558
1765645956.043647,541,256,1765645956.022561,21.086
1765645956.044108,542,256,1765645956.022954,21.154
1765645956.045061,543,256,1765645956.023918,21.143
1765645956.055846,544,256,1765645956.034561,21.284
1765645956.058149,545,256,1765645956.036827,21.322
1765645956.060756,546,256,1765645956.039572,21.184
1765645956.062913,547,256,1765645956.041616,21.297
1765645956.070109,548,256,1765645956.048830,21.280
1765645956.080180,549,256,1765645956.058722,21.458
1765645956.081014,550,256,1765645956.059791,21.224
1765645956.086002,551,256,1765645956.064660,21.342
1765645956.089618,552,256,1765645956.068144,21.474
1765645956.091267,553,256,1765645956.070029,21.238
1765645956.095158,554,256,1765645956.073614,21.544
1765645956.100650,555,256,1765645956.079473,21.178
1765645956.106732,556,256,1765645956.085343,21.389
1765645956.109649,557,256,1765645956.088079,21.569
1765645956.117253,558,256,1765645956.095796,21.457
1765645956.120210,559,256,1765645956.098904,21.306
1765645956.124039,560,256,1765645956.102733,21.306
1765645956.134689,561,256,1765645956.113420,21.270
1765645956.138938,562,256,1765645956.117661,21.277
1765645956.140218,563,256,1765645956.118868,21.350
1765645956.141711,564,256,1765645956.120483,21.227
1765645956.143499,565,256,1765645956.122154,21.345
1765645956.143939,566,256,1765645956.122442,21.497
1765645956.144441,567,256,1765645956.122495,21.947
1765645956.144884,568,256,1765645956.122790,22.094
1765645956.148257,569,256,1765645956.127117,21.139
1765645956.151718,570,256,1765645956.130441,21.276
1765645956.154325,571,256,1765645956.133145,21.180
1765645956.169051,572,256,1765645956.147565,21.486
1765645956.173682,573,256,1765645956.152314,21.367
1765645956.179539,574,256,1765645956.158324,21.215
1765645956.183119,575,256,1765645956.161927,21.192
1765645956.184149,576,256,1765645956.162930,21.219
1765645956.195092,577,256,1765645956.173963,21.128
