t_recv,seq,bytes,t_send,latency_ms
1764723392.521641,4313,256,1764723392.490138,31.503
1764723392.526698,4314,256,1764723392.495132,31.566
1764723392.531636,4315,256,1764723392.500125,31.511
1764723392.536616,4316,256,1764723392.505119,31.497
1764723392.541688,4317,256,1764723392.510117,31.571
1764723392.548768,4318,256,1764723392.515115,33.653
1764723392.551618,4319,256,1764723392.520117,31.502
1764723392.556687,4320,256,1764723392.525141,31.546
1764723392.561634,4321,256,1764723392.530126,31.508
1764723392.567183,4322,256,1764723392.535261,31.922
1764723392.571793,4323,256,1764723392.540280,31.513
1764723392.576677,4324,256,1764723392.545135,31.542
1764723392.581585,4325,256,1764723392.550120,31.465
1764723392.586590,4326,256,1764723392.555100,31.490
1764723392.591622,4327,256,1764723392.560121,31.502
1764723392.596624,4328,256,1764723392.565111,31.513
1764723392.601525,4329,256,1764723392.570098,31.427
1764723392.606622,4330,256,1764723392.575123,31.499
1764723392.611546,4331,256,1764723392.580115,31.431
1764723392.616658,4332,256,1764723392.585131,31.527
1764723392.621755,4333,256,1764723392.590129,31.626
1764723392.626681,4334,256,1764723392.595130,31.550
1764723392.631642,4335,256,1764723392.600116,31.526
1764723392.636601,4336,256,1764723392.605100,31.501
1764723392.641564,4337,256,1764723392.610100,31.464
1764723392.646765,4338,256,1764723392.615149,31.616
1764723392.651781,4339,256,1764723392.620109,31.672
1764723392.656694,4340,256,1764723392.625150,31.544
1764723392.661705,4341,256,1764723392.630164,31.541
1764723392.666775,4342,256,1764723392.635157,31.617
1764723392.671779,4343,256,1764723392.640119,31.660
1764723392.676869,4344,256,1764723392.645198,31.670
1764723392.681721,4345,256,1764723392.650187,31.534
1764723392.686538,4346,256,1764723392.655102,31.436
1764723392.691492,4347,256,1764723392.660092,31.400
1764723392.696536,4348,256,1764723392.665089,31.446
1764723392.701747,4349,256,1764723392.670212,31.535
1764723392.706661,4350,256,1764723392.675150,31.510
1764723392.711688,4351,256,1764723392.680170,31.519
1764723392.716596,4352,256,1764723392.685100,31.496
1764723392.721674,4353,256,1764723392.690149,31.525
1764723392.727255,4354,256,1764723392.695252,32.003
1764723392.731876,4355,256,1764723392.700182,31.694
1764723392.737288,4356,256,1764723392.705265,32.023
1764723392.741921,4357,256,1764723392.710214,31.707
1764723392.746802,4358,256,1764723392.715199,31.603
1764723392.751742,4359,256,1764723392.720164,31.579
1764723392.756818,4360,256,1764723392.725178,31.640
1764723392.761894,4361,256,1764723392.730244,31.651
1764723392.767344,4362,256,1764723392.735273,32.071
1764723392.771910,4363,256,1764723392.740176,31.734
1764723392.776781,4364,256,1764723392.745161,31.620
1764723392.781691,4365,256,1764723392.750103,31.588
1764723392.786581,4366,256,1764723392.755130,31.451
1764723392.791548,4367,256,1764723392.760105,31.443
1764723392.796576,4368,256,1764723392.765098,31.478
1764723392.801548,4369,256,1764723392.770105,31.443
1764723392.806570,4370,256,1764723392.775107,31.463
1764723392.811465,4371,256,1764723392.780071,31.394
1764723392.816500,4372,256,1764723392.785061,31.439
1764723392.821529,4373,256,1764723392.790068,31.461
1764723392.826604,4374,256,1764723392.795155,31.449
1764723392.831590,4375,256,1764723392.800170,31.420
1764723392.836585,4376,256,1764723392.805163,31.422
1764723392.841757,4377,256,1764723392.810108,31.649
1764723392.846915,4378,256,1764723392.815176,31.740
1764723392.851793,4379,256,1764723392.820172,31.621
1764723392.856615,4380,256,1764723392.825163,31.451
