t_recv,seq,bytes,t_send,latency_ms
1765652495.883090,398,256,1765652495.856768,26.323
1765652495.895937,399,256,1765652495.869548,26.389
1765652495.900150,400,256,1765652495.873714,26.435
1765652495.902141,401,256,1765652495.875746,26.395
1765652495.905918,402,256,1765652495.879634,26.284
1765652495.906444,403,256,1765652495.880195,26.250
1765652495.907399,404,256,1765652495.881146,26.253
1765652495.909300,405,256,1765652495.883002,26.298
1765652495.909781,406,256,1765652495.883080,26.702
1765652495.910644,407,256,1765652495.884351,26.293
1765652495.913757,408,256,1765652495.887224,26.533
1765652495.915829,409,256,1765652495.889446,26.382
1765652495.917561,410,256,1765652495.890895,26.666
1765652495.918966,411,256,1765652495.892163,26.804
1765652495.923229,412,256,1765652495.896804,26.426
1765652495.926184,413,256,1765652495.899800,26.384
1765652495.928867,414,256,1765652495.902537,26.330
1765652495.929315,415,256,1765652495.902721,26.593
1765652495.930279,416,256,1765652495.903969,26.309
1765652495.930751,417,256,1765652495.904072,26.679
1765652495.931227,418,256,1765652495.904495,26.733
1765652495.931837,419,256,1765652495.905549,26.289
1765652495.932304,420,256,1765652495.905705,26.599
1765652495.933398,421,256,1765652495.907065,26.333
1765652495.934140,422,256,1765652495.907800,26.341
1765652495.935003,423,256,1765652495.908756,26.247
1765652495.935626,424,256,1765652495.909398,26.228
1765652495.936164,425,256,1765652495.909722,26.442
1765652495.937068,426,256,1765652495.909764,27.304
1765652495.938016,427,256,1765652495.910323,27.694
1765652495.938510,428,256,1765652495.911349,27.161
1765652495.938965,429,256,1765652495.912416,26.550
1765652495.939631,430,256,1765652495.913384,26.247
1765652495.941645,431,256,1765652495.915396,26.249
1765652495.942632,432,256,1765652495.916393,26.239
1765652495.943404,433,256,1765652495.917129,26.274
1765652495.949181,434,256,1765652495.922855,26.325
1765652495.949632,435,256,1765652495.922971,26.661
1765652495.950108,436,256,1765652495.923290,26.818
1765652495.950585,437,256,1765652495.924054,26.531
1765652495.954889,438,256,1765652495.928611,26.278
1765652495.955317,439,256,1765652495.928884,26.433
1765652495.956846,440,256,1765652495.930312,26.533
1765652495.960519,441,256,1765652495.934259,26.259
1765652495.963352,442,256,1765652495.936970,26.382
1765652495.965594,443,256,1765652495.939342,26.251
1765652495.967365,444,256,1765652495.941095,26.270
1765652495.969668,445,256,1765652495.943403,26.265
1765652495.975127,446,256,1765652495.948769,26.358
1765652495.975789,447,256,1765652495.949554,26.235
1765652495.976879,448,256,1765652495.950633,26.246
1765652495.978085,449,256,1765652495.951814,26.272
1765652495.984196,450,256,1765652495.957915,26.281
1765652495.985964,451,256,1765652495.959681,26.283
1765652495.986427,452,256,1765652495.960074,26.354
1765652495.989700,453,256,1765652495.963404,26.296
1765652495.990144,454,256,1765652495.963869,26.275
1765652495.990857,455,256,1765652495.964594,26.263
1765652495.991800,456,256,1765652495.965497,26.303
1765652495.994226,457,256,1765652495.967958,26.268
1765652495.997088,458,256,1765652495.970799,26.289
1765652495.998215,459,256,1765652495.971980,26.235
1765652496.002345,460,256,1765652495.976001,26.344
1765652496.005415,461,256,1765652495.979144,26.271
1765652496.005885,462,256,1765652495.979583,26.302
1765652496.007813,463,256,1765652495.981536,26.278
1765652496.008754,464,256,1765652495.982480,26.274
1765652496.009239,465,256,1765652495.982735,26.503
1765652496.017478,466,256,1765652495.991129,26.349
1765652496.017892,467,256,1765652495.991224,26.667
1765652496.018344,468,256,1765652495.991258,27.086
1765652496.018814,469,256,1765652495.992530,26.284
1765652496.021856,470,256,1765652495.995575,26.281
1765652496.024026,471,256,1765652495.997740,26.286
1765652496.026155,472,256,1765652495.999788,26.367
1765652496.026852,473,256,1765652496.000593,26.259
1765652496.028877,474,256,1765652496.002628,26.249
1765652496.032199,475,256,1765652496.005852,26.347
1765652496.034010,476,256,1765652496.007713,26.297
1765652496.038566,477,256,1765652496.012243,26.323
1765652496.039033,478,256,1765652496.012353,26.681
1765652496.040831,479,256,1765652496.014475,26.356
1765652496.044711,480,256,1765652496.018368,26.344
1765652496.045167,481,256,1765652496.018625,26.543
1765652496.045646,482,256,1765652496.018861,26.785
1765652496.046093,483,256,1765652496.019004,27.089
1765652496.049543,484,256,1765652496.022812,26.731
1765652496.050726,485,256,1765652496.024392,26.334
1765652496.055863,486,256,1765652496.029526,26.337
1765652496.056316,487,256,1765652496.029622,26.695
1765652496.057134,488,256,1765652496.030803,26.330
1765652496.060877,489,256,1765652496.034510,26.367
1765652496.062268,490,256,1765652496.035487,26.781
1765652496.065454,491,256,1765652496.039098,26.357
1765652496.066730,492,256,1765652496.040390,26.339
1765652496.067238,493,256,1765652496.040828,26.409
1765652496.067657,494,256,1765652496.040977,26.680
1765652496.070585,495,256,1765652496.044283,26.301
1765652496.071164,496,256,1765652496.044909,26.255
1765652496.071661,497,256,1765652496.045386,26.275
1765652496.074438,498,256,1765652496.048119,26.319
1765652496.084506,499,256,1765652496.058126,26.381
1765652496.090498,500,256,1765652496.064147,26.351
1765652496.090947,501,256,1765652496.064464,26.483
1765652496.094353,502,256,1765652496.067952,26.401
1765652496.094829,503,256,1765652496.068336,26.493
1765652496.095268,504,256,1765652496.068420,26.848
1765652496.096760,505,256,1765652496.070404,26.357
1765652496.097264,506,256,1765652496.070942,26.322
1765652496.099039,507,256,1765652496.072476,26.563
1765652496.099524,508,256,1765652496.072710,26.814
1765652496.105493,509,256,1765652496.078720,26.773
1765652496.107345,510,256,1765652496.080838,26.507
1765652496.109261,511,256,1765652496.082871,26.390
1765652496.109748,512,256,1765652496.083064,26.684
1765652496.110223,513,256,1765652496.083118,27.105
1765652496.114610,514,256,1765652496.088075,26.535
1765652496.116982,515,256,1765652496.090559,26.422
1765652496.120510,516,256,1765652496.094121,26.388
1765652496.121424,517,256,1765652496.095088,26.337
1765652496.126456,518,256,1765652496.099735,26.721
1765652496.128871,519,256,1765652496.102256,26.615
1765652496.129306,520,256,1765652496.102923,26.383
1765652496.129817,521,256,1765652496.102990,26.827
1765652496.132423,522,256,1765652496.105939,26.484
1765652496.132949,523,256,1765652496.106668,26.280
1765652496.136559,524,256,1765652496.110185,26.374
1765652496.138032,525,256,1765652496.111483,26.548
1765652496.138591,526,256,1765652496.111768,26.824
1765652496.141940,527,256,1765652496.115491,26.449
1765652496.143987,528,256,1765652496.117542,26.445
1765652496.145662,529,256,1765652496.119184,26.479
1765652496.147389,530,256,1765652496.120898,26.491
1765652496.149029,531,256,1765652496.122574,26.454
1765652496.150080,532,256,1765652496.123582,26.498
1765652496.151167,533,256,1765652496.124790,26.377
1765652496.154864,534,256,1765652496.128412,26.452
1765652496.155299,535,256,1765652496.128512,26.787
1765652496.155792,536,256,1765652496.128626,27.165
1765652496.163010,537,256,1765652496.136670,26.340
1765652496.163487,538,256,1765652496.136771,26.716
1765652496.164435,539,256,1765652496.137947,26.489
1765652496.165638,540,256,1765652496.139240,26.397
1765652496.166516,541,256,1765652496.140157,26.359
1765652496.168168,542,256,1765652496.141824,26.345
1765652496.168668,543,256,1765652496.141965,26.703
1765652496.171291,544,256,1765652496.144919,26.372
1765652496.175094,545,256,1765652496.148649,26.445
1765652496.177292,546,256,1765652496.150912,26.380
1765652496.178488,547,256,1765652496.152173,26.315
1765652496.178962,548,256,1765652496.152232,26.730
1765652496.179358,549,256,1765652496.152728,26.630
1765652496.179890,550,256,1765652496.153172,26.718
1765652496.180653,551,256,1765652496.154404,26.249
1765652496.183049,552,256,1765652496.156692,26.357
1765652496.183872,553,256,1765652496.157559,26.314
1765652496.184307,554,256,1765652496.157615,26.692
1765652496.184752,555,256,1765652496.157645,27.107
1765652496.185246,556,256,1765652496.158638,26.608
1765652496.185703,557,256,1765652496.159338,26.365
1765652496.186449,558,256,1765652496.159405,27.044
1765652496.187457,559,256,1765652496.161167,26.289
1765652496.190333,560,256,1765652496.163994,26.340
1765652496.190815,561,256,1765652496.164538,26.277
1765652496.191492,562,256,1765652496.165254,26.238
1765652496.194442,563,256,1765652496.168021,26.421
1765652496.194893,564,256,1765652496.168530,26.363
1765652496.195291,565,256,1765652496.169003,26.288
1765652496.196281,566,256,1765652496.169995,26.286
1765652496.199558,567,256,1765652496.173180,26.377
1765652496.200480,568,256,1765652496.173779,26.700
1765652496.200980,569,256,1765652496.174185,26.795
1765652496.202356,570,256,1765652496.176100,26.256
1765652496.202864,571,256,1765652496.176565,26.299
1765652496.203828,572,256,1765652496.177578,26.249
1765652496.205268,573,256,1765652496.178813,26.455
1765652496.210444,574,256,1765652496.184084,26.361
1765652496.212239,575,256,1765652496.185790,26.449
1765652496.212731,576,256,1765652496.186493,26.238
1765652496.213738,577,256,1765652496.187468,26.271
